test
test2
[0.013361248970031738, 0.00803419828414917, 0.00795393466949463, 0.00811389684677124, 0.007988319396972657, 0.007934620380401611, 0.00801616907119751, 0.007816922664642335, 0.008413951396942138, 0.007839891910552978]
[0.012314321994781495, 0.008607959747314453, 0.009049248695373536, 0.00878002166748047, 0.009552841186523437, 0.009744725227355956, 0.01057342290878296, 0.00842888355255127, 0.008279669284820556, 0.009482724666595459]
[0.014970040321350098, 0.01040116548538208, 0.012813763618469238, 0.01002765417098999, 0.013484516143798829, 0.010700657367706298, 0.011715514659881592, 0.014036214351654053, 0.011750900745391845, 0.010019919872283935]
[0.014382295608520508, 0.012137434482574462, 0.011692597866058349, 0.012549426555633545, 0.00986154079437256, 0.014557025432586669, 0.011652565002441407, 0.010913705825805664, 0.010391876697540284, 0.010834667682647705]
[0.015299291610717773, 0.01111982822418213, 0.011809356212615967, 0.013485183715820312, 0.014044318199157715, 0.010426385402679443, 0.012303085327148437, 0.014508132934570312, 0.01595082998275757, 0.014492769241333008]
[0.015331599712371826, 0.015115103721618652, 0.011419169902801514, 0.011615173816680908, 0.01193263053894043, 0.011330194473266601, 0.015257401466369629, 0.011100478172302246, 0.010588295459747314, 0.012508642673492432]
[0.015075542926788331, 0.014242479801177979, 0.013131182193756103, 0.012965786457061767, 0.014433693885803223, 0.012605113983154297, 0.012687225341796875, 0.012627968788146973, 0.011953065395355225, 0.0135164213180542]
[0.0207820463180542, 0.015880322456359862, 0.016896636486053468, 0.01573601961135864, 0.015032093524932861, 0.013106787204742431, 0.014148950576782227, 0.014673912525177002, 0.015515737533569336, 0.01620072603225708]
[0.02013819932937622, 0.017308988571166993, 0.01718860149383545, 0.017440166473388672, 0.0168362832069397, 0.01572416543960571, 0.017026932239532472, 0.018420846462249757, 0.01466409683227539, 0.016187300682067873]
[0.022779181003570556, 0.019442696571350098, 0.01832531452178955, 0.019238061904907226, 0.019534711837768556, 0.019337029457092286, 0.018509373664855958, 0.018783395290374757, 0.018023068904876708, 0.019351961612701415]
[0.02490424633026123, 0.021611177921295167, 0.020516533851623536, 0.021634721755981447, 0.021432809829711914, 0.018978745937347413, 0.020888795852661134, 0.02026772975921631, 0.01946998119354248, 0.018993167877197265]
